topic,title,source,article_url,rank_within_feed,relative_popularity,timestamp,feed_count,composite_score
WORLD,"Small, divided and wary, Kurdish rebels won’t be the ones bringing down Iran’s regime - The Times of Israel",The Times of Israel,https://news.google.com/rss/articles/CBMisgFBVV95cUxPbWxtMFlsVjZna2dzc3pVMy1vbHpBWWpkV1RlQ1VjVzhXMTZSekVCOTRyeWxkV29aemFYRGZiVF9yMHRLVjhILVhvQnhQaHdIRktKN0NXeFdjSXctUjYtZDRtVmd2VHZOUHBmY01zZGJaWUo0ZUpZUFloSGoxQXdWV0l4bUxucmxiSWJISlNrRWYzb3RlcmZqS3BCdEN0aW1teWxTbnRVaFFPX2h4VFA3aTlR0gG3AUFVX3lxTE1wYWowQnlQRGtFY3Q0dFp2REJGTHBYdEJMWk93aVFrVUNnbnVOLUZ5MnV6a0dwbDVkNm1aREx1OWctNGZrMnNKWjdsSzA2ckFrQ01BSkNKSVpqYUEzVDdGdHRqVmtEdmhCNmxmX1J0S29DV00xZjBjRWxSNmZibk5JYjY2ME9kWFZHU25fMFp4cGFTM2xDWlQ5Vkd1RGFyanRrRm1Gb1pMY3lPRDhILXhlU2xQZHI3Zw?oc=5,19,0.982,2026-03-16 09:06:35.590654,1,0.982
SCIENCE,"50,000-Year-Old Crater Found in Arizona Reveals Surprising Details About Earth’s Geological Past - The Daily Galaxy",The Daily Galaxy,https://news.google.com/rss/articles/CBMif0FVX3lxTE5jS3pkM0k4M2NKZU5BZ25Tcy1mVVZNQ0FRSmZuVUQ3VFJnVkxkVkkwN1dtUDdQNHROVU5Qc292Q0ZwVTQtMjhzUFBvbFhLbzVNdlBIWXY1MFdNSVZRM1ZYSGZIODF2MVNUdFBVa3JEaGh3bDFWdVNCV092aHJtQ2s?oc=5,19,0.982,2026-03-16 09:06:39.010582,1,0.982
BUSINESS,Live Nation Antitrust Trial to Continue After Majority of States Decline to Join DOJ Settlement - Consequence of Sound,Consequence of Sound,https://news.google.com/rss/articles/CBMibEFVX3lxTE1aVUtRZW5xSkp2ampuaHR6cllVWVpjazhKWTNDTFRuRzZsTmpfWHFiVHY4WEI3Tk1VUlJOQ3pWdzVaYW9hSjJ3ZW14enpFaWJKZlVJVFU1TFZURmZrV0R4a2p6X0dPV1hzTUpHRg?oc=5,19,0.982,2026-03-16 09:06:35.280688,1,0.982
ARTS,"At the Guggenheim, Carol Bove Bends Metal—and Minimalism—to Her Will - Artsy",Artsy,https://news.google.com/rss/articles/CBMimwFBVV95cUxNMjNLYi1ub0c4Tm1yU0s4XzFrRnVHbFNKRFVXMFY0RE5lZlFRVWZ5T1FhMExuaGc3cmpGRWpPOFJEa1BuT2lIZjB3MjQ3YmVfTWdOMkdBWmJyanBhWmo5YUNYSkxrOE1PckJveG5UNkQ5NDltZ1lkbWZtMkxFU2oteGRHelRnSE1TaTlISEtCbDh5ak9PU0Q3Tnoyaw?oc=5,20,0.981,2026-03-16 09:06:37.439511,1,0.981
BUSINESS,"Gas Prices Won’t Drop ‘Until Later This Year,’ Analyst Says - Forbes",Forbes,https://news.google.com/rss/articles/CBMirgFBVV95cUxPSFVzSGdsZTdMN0ZtREljbGxmd2V2SEVWbURheHpyRkZPQzlBUGJvWnZKODNlUmt5V2J5X09YRHFSb19mZm8teGMxUFFKM1dkVjgweGpLNzZaZGVXLUd4UnlrNmRRSkJtdlYzQ0lHV2dfUEtCWE1LRUZBN3lDQmU4MENqNV9UbGM0dHBaaGdkeS1ES2ROOExWMDJVUkxHbkR5dXZpUTB0UEdSVGQzbXc?oc=5,20,0.981,2026-03-16 09:06:35.280691,1,0.981
TECHNOLOGY,Laurel Halo: Midnight Zone (Original Soundtrack) Album Review - Pitchfork,Pitchfork,https://news.google.com/rss/articles/CBMiiwFBVV95cUxQMGNONkpfTVFFN1ZpQ2M1OWFoTmtoQWk5NjNCRzdxUnhJUWtOWkJLcC1Jckkzd0JhcFVOTnVSODdCTkRoaHhSX0xyVk9zTVl4dWVpNUZVQUNhN3Nvc0QzaU9uNkk4c290S3UtVVprQ1NFYTNsOEgtalprSTFVU3o1cHc5eWU0SHFHOXhr?oc=5,20,0.981,2026-03-16 09:06:36.297014,1,0.981
WORLD,Starmer speaks to Trump about importance of reopening Strait of Hormuz - BBC,BBC,https://news.google.com/rss/articles/CBMiWkFVX3lxTE1EMU5EeFZjbGR1OE9YRXdQVmFmVUVUNmlzcFYtckNmOEN4empraTY0UVFITmlJaVcxVWs5RDlvbG5VMWRVa3lMeHN1b00zYUliSW5hamdUTTRoUQ?oc=5,20,0.981,2026-03-16 09:06:35.590658,1,0.981
SCIENCE,Researchers Have Uncovered a Missing Piece in Life’s Origin Story - SciTechDaily,SciTechDaily,https://news.google.com/rss/articles/CBMilAFBVV95cUxNVndRWmxUQ3l2M1NUbGQyNlhRLXpmOE1qWGF2Q0hMLVJ1YklLeUpDWnRabmpSRUNkbXhqWHJBRGhnTXhDVzJhZFRTYUU4VDRiTjF6UTNRTXZBbFFEY204eTVsa2l3Z1QycTRWWUtqRmN6SFpHYlRRekNMNHBTM0RvdnVLRVZkVm5CaV9sLS0yZENhdEsw?oc=5,20,0.981,2026-03-16 09:06:39.010585,1,0.981
TECHNOLOGY,"Xbox 360 games can now run on iPhone, iPad, and Mac thanks to a new app - Windows Central",Windows Central,https://news.google.com/rss/articles/CBMisgFBVV95cUxQU3ZSbzFFYVBrb01LdGJhQVdRVlVoS0RVTDljT2c3Y3AwN3BnZnNMcnlXSzZRV1NsRHJ5cU5PMzdnVDhBeDVUTm02N0FFUlZpR2xUVjBlT2Rkb3hHSTJ6UmVCMzF3RVhnSm1aRzdxaFpHb1otNkFZZjc2S1AxTEx4VjBiQWhJN2NhSDB3YnZueTlSb1hpdXo3TUdJVDRlVzJSVDB6RzY5elZuamk1ZTZFZEFn?oc=5,21,0.98,2026-03-16 09:06:36.297018,1,0.98
BUSINESS,Japan warns ready to take decisive action on FX - ramps up verbal intervention on yen - investingLive,investingLive,https://news.google.com/rss/articles/CBMiywFBVV95cUxOMFBOT3dUV3hwNmdZRzdpblZYRU0xQzQ1WVFtNVExdnZMNjNrQjlLNE92bkt2SXNMTWhJU2RBdFJKakdUNmkzaUo1N2Jiem54RDBGUnZuNmR3X2ZxYjZUMTVCQkVYTzI2MEJ5dmx0TWF4LTltVGQ4OVVkZDZqSjc0d0dCbXBGTVBJT0VKMmZyemhqV016ejkxX1Y5dXM0ampreUFxNnhRQ21jWml3Wkd6TFROTi1BLUpWVUFsYjRBRjh3bDRyeENsbC1nSdIB0AFBVV95cUxPQXJMbjFXRVZNVVowR2NXSDg3UEdMemhDalJuWU53alp1ZHdsamN0a3BPN0FORWxtV0pRamRaUlVDaktaU0RPcUJzcmZPRTJ3ODRnWjk4Xy00T0NtOHI1S1lPd05zelI1N0taaUZ5RXhDbmZBRjN0MlZNdFRTbE9QbjQ3Y195c0Y4dV84Sk16SEZ4eGt0aUtBZVJoUEZZdXN0bE90Nm5xdncyZVhYZk16WXUtR01mYU12blZwbXZDZjc5MUZ5bnAwaGtFWkllb0ox?oc=5,21,0.98,2026-03-16 09:06:35.280695,1,0.98
WORLD,Ukraine's anti-drone tech is in high demand as Iran attacks its neighbors - NBC News,NBC News,https://news.google.com/rss/articles/CBMirAFBVV95cUxOb2hQcXZfSmZCNDdWODJhaTZsa3NxeFJZQUZIT0VuTHMtRmxjNGJObXlmcjZLdG9sbWZBSkJyZHNDeEdIREpDa2xiX1VLSmlZVW5xVTFlbmZEN3o0ei1MUjlid0w0VHNDRGYwMmVfd254UWc5akFuZklvNjg1WlpHWUtOM0xCdjdJUy10VWVHNDVtUWVFQUdyVUV4b3Jzcl9HVXpBeUdSOG1oa3NI?oc=5,21,0.98,2026-03-16 09:06:35.590662,1,0.98
SCIENCE,"The Mass of 3I/ATLAS is About a Billion Metric Tons, at Least a Hundred Thousand Times That of… - Avi Loeb – Medium",Avi Loeb – Medium,https://news.google.com/rss/articles/CBMizwFBVV95cUxPZ2NLVmpabUlzYVFvQy05WHRDOFdqbWNpX1JxTXFFNXhDQjZDWVh1QmdTYkgxcmFsRS1jazJaaFRDV2FaUEQwY2dHaWZKV19STE9RbFFud0QxaUxDNG1pTWNEMGhwWHJxbGY1ajdLWHJpQTZXT3NsT1dNTTJLNWttZXBZc215dUxXc0lHRzRudURfTWk1aTMwUk1jamVOZ3FlaWRoQ0QyZE5ISjZDVWs2QXNpdTZ6N29rTE1aWjcteC01c0RlSkdLendHbHJVa0U?oc=5,21,0.98,2026-03-16 09:06:39.010589,1,0.98
ARTS,"Brick church by Koht Arkitekter balances ""architectural ambition and material modesty"" - Dezeen",Dezeen,https://news.google.com/rss/articles/CBMic0FVX3lxTFBoMXAzTlVQNUN0SEt6N2tRWktGVmIyV3VjOENZVzJsUE4xXzFTV01LTTJQZzdxZ0xYY09XT3ljbS1YYVQ1WHhoTzk3R005ZXNTeTFOWWNfR2xwclh3QVgwd2IzOXBxVE45VXFwM0VjcnRlenc?oc=5,21,0.98,2026-03-16 09:06:37.439515,1,0.98
WORLD,Legal and Operational Issues in the Strait of Hormuz: Transit Passage Under Fire - Just Security,Just Security,https://news.google.com/rss/articles/CBMijAFBVV95cUxOUzg2MFhfN0lUdktZVHI4aHR1am5YM1JCV3haLVRUQjl0NWlsdGJwQkJndk5PQVRCNUZLa3R4TUJMZVgzR3hsNVZKVjJhR2tFd3phYjlLWEZ2YVE0eVlqX2xOeFlqNTk3VE9WdUJ5WElTM0tKMFB1c0JEUUZyMldnVzdMYzZ0cEstaHljZw?oc=5,22,0.979,2026-03-16 09:06:35.590666,1,0.979
TECHNOLOGY,"Betterleaks, a new open-source secrets scanner to replace Gitleaks - BleepingComputer",BleepingComputer,https://news.google.com/rss/articles/CBMiswFBVV95cUxNb3hLT3BtLUtrcjRma2pEVUVJcUtxV29yYnhXNjIwVE8xTzNJeVU3WDNheERBSktHNlRhUzBZVEV6LTg3MDBuVnNCUjQ2UU1pNm5kV2hrVmRUbEQ2dnphUm92dmhTTE5MbHRyRnRzQUF3bWNLbVcxUjZwRE1xOFl6NWZaTXlVSVBrU0Z0TlJuenZ5Vi1YSnJqQk5DeldxQ1JoLVF6LWExNWFGYy1wY3haeHM4QdIBuAFBVV95cUxONXc3VDZseHgtcEU5Y2pCazk3aEdDYjIzMWdENV9tZ0tLbnFhMWd4ZmRVZU41dm14YzRQMS1Na080dXNha182dXZ4V0xlSEVZWEZqbG84RTloZXZ2YXlUc3gydm40bmhtZU1hNEhRZVh4SmJ2Z0lUSWluZGRSQlFvbjl1UUFhd3doSTZ2R0ktQ3dxNFNSTFhLU0U4Sm9zclZubkkyOXVNMk9fV2htb19FN0NEcmFmOGlD?oc=5,22,0.979,2026-03-16 09:06:36.297022,1,0.979
SCIENCE,"Scientists discover half-tonne, 15ft giant crocodile that hunted our ancestor ‘Lucy’ - Yahoo",Yahoo,https://news.google.com/rss/articles/CBMijwFBVV95cUxNTXY2c1Y0WDA3ZEZGS2xoc0NKd211ZDhmUGdfekYtQXlHeFJ2a091NDJUZEFIMjB6UWdIZXFzc0YzTHpUalpTMTlBQXlMWkc2eEZNZHNxVVB4Tkhod3RnR0tNZnNFTEVRX3d1MVhDQVkycWFXOXRkRE5renAzQUgwV25YNkdWb0xzMU9aN09MTQ?oc=5,22,0.979,2026-03-16 09:06:39.010593,1,0.979
ARTS,"After Venice Biennale Fallout, Artist Representing U.S. Signs With Mega-Gallery - The New York Times",The New York Times,https://news.google.com/rss/articles/CBMijwFBVV95cUxORUlCS0RKX0NqZXdCejN1c05aVFpnWHk0NTZoSnRJeGZVY1Vob2loem1UcnhfVm9nSkdoSjVqNFR0eVQ3TGdNRGpYMjMzdFptVjhXYVh4OE5ud3dvd1RGaFVlUk10Rk8wWDZsMjRTaEl4R1FPdkoxRXFzc1lwTi1KZmJxS1ZJMm5yb2sxdHBzOA?oc=5,22,0.979,2026-03-16 09:06:37.439518,1,0.979
BUSINESS,Trump’s Offshore Wind Nightmare Has Become Reality - CleanTechnica,CleanTechnica,https://news.google.com/rss/articles/CBMikAFBVV95cUxOb3Z3aEl5Ty1HWjdqUTdIOE1FLVZnbnBDS3UtSGYyNExsbzkyWUtWQzVvMDJEZFR5VWJHOUh1SFdsWGo4blNPc1R1dTRkSnZVLTc3Vkk2ZHlwdnEwZkpuNHBjaERDRENkLURLTEhJUVEtSTYxOW4wT2ViTjl5LUhzOEZRZWw4ZGg4LTBKbTFQdlfSAZgBQVVfeXFMUFRmTm1fNmo5eW5oNzQyWE9xNFdnRW42cC1pcm1KT1ZyTmtOQlRwNE1EeDJFTWM5Umoza21VU1hNUTBJTEl3WWN2UGVUUUdoWk5EdkxnZFNpOWJBbUxtSlI2N2pPeHVUcVQ2N3hERG5zVnhtbEhIMWVEM0xjS091T1AybHdhWjQxa3RXMldyWVR0Skx3Wm9CcGI?oc=5,22,0.979,2026-03-16 09:06:35.280699,1,0.979
WORLD,Fears of a global energy crisis rise as Iran keeps stranglehold on shipping and hits Dubai airport - AP News,AP News,https://news.google.com/rss/articles/CBMilwFBVV95cUxNMnFkQ1lMcXNwMjZtWkluTVNScXFuZl9vakpnUFdHR2ZONGNlRlpDUlN0OWo3U0NEUHJTWXVWN3NWTzBycU5LU2laRkE0bkI3ZzlrQ0dhT2dPVk9WV0lWM3hoTW9MSHd4R1JCdHhyV1JRcGdUdzFJdV9JWllxckZpUXViaHlpdGZDYjJVdU1oY28xOFAwdlNr?oc=5,23,0.978,2026-03-16 09:06:35.590670,1,0.978
SCIENCE,CHEOPS discovery defies planetary formation rules - Phys.org,Phys.org,https://news.google.com/rss/articles/CBMihAFBVV95cUxPei00MFFIaU13MFF3U0dzZmlycnNfR0g3LXh1Q0Z2UkJMbU93SmNNN2tkTzMtal9DMkZEV2VENFBxck9wS21hTDU4TXFOVW1pc2NPR0tHRjM4ZFZUNy01UndkYjZGUzNob1FVYXF0Tm1sNDhNQ1pYUWtLd0tEZF82LUdiRkg?oc=5,23,0.978,2026-03-16 09:06:39.010597,1,0.978
ARTS,Catherine Opie on why National Portrait Gallery exhibition still feels ‘radical’ for a ‘butch d***’ - PinkNews,PinkNews,https://news.google.com/rss/articles/CBMizAFBVV95cUxPYXRjVzV0ZGUxREZRbkMwdzJqZlg3SkhxTXBrT25iaEtyQVlIUTR4OUs3bXZxV3lXWGRnejdNVHBYMjBTM1lDLWpFZnJnNmEtbzZpOG05MWl1R2h6QU9jQ2pwVnVvcjNJNk5OaldaR1ZVVENXNEtwMTlabHRXX1Q2N1NobEZ0ZGtDaUN5VGpyNmtkM2JDSkZSY1pxZzZzdkx6Y1JKUlh1R1FEbTdaLWRMb2VtOHFQM2Rkd3p4Ml9NdlIxZEhiTkc1SlY4ODM?oc=5,23,0.978,2026-03-16 09:06:37.439522,1,0.978
BUSINESS,Micron plans second chip facility at newly acquired Taiwan site - Reuters,Reuters,https://news.google.com/rss/articles/CBMitgFBVV95cUxPWU5VbENGVThhOXFERzNWbGs5YzJ2elg3UjhfejRMcDdUOU01dlFvQ1dKSHFUZzRqT2s1SkNGV1pubU5pYldvOVpBVURHWFBGcHhSdFRYU2hOU0RhWWFKckNzVnkybkh0YlVPVlRRLVQxRnZqTFhhdGtVUVF0MHNoWTBrSW1ocEdYRnYwdWN4ck00OWRMSHFqaVdpUDRHMEVXYVlEZDZaQjQxN0FZVXBjTk5ORnJiQQ?oc=5,23,0.978,2026-03-16 09:06:35.280703,1,0.978
TECHNOLOGY,A First Look at the Universe of Futuristic MMORPG Prism 2033 - IGN,IGN,https://news.google.com/rss/articles/CBMikwFBVV95cUxQSUszaUotZWRxendxbm1naUpBdjdoWWZSM3lNTElrMGVxWGhiSF9tbm1qeUV5LWVVMnJPbnlCbWUyR2g1MEdldk13Y01ZRURpU3lnU3NydTA2ZXJrZTVrdlZVcDB3QnR5UkZ3SGRGbzZUOXJJOE54b0NmSXd0ajBNd2Y0allXdWkyZGJfbEpUYUNwcFk?oc=5,23,0.978,2026-03-16 09:06:36.297026,1,0.978
BUSINESS,Flying in America is about to get more expensive and less fun - NBC News,NBC News,https://news.google.com/rss/articles/CBMijAFBVV95cUxPeWVidEQ5cnVVRTFZNlZYZ0huZGsyUjMxMVRGSmNKMHo5TTZpY0hPZlRZMVNiMzFkNk5jRmRFUUtTOVlkMTg5NDR3YjFXN1h3SGdaMDRvYTRsSTd5a0VLNDh6N082SzdheUwyeUxXV19seF82UkZCS1pjQkxVdEVScjFsXzRTWWFwYzY0Vw?oc=5,24,0.977,2026-03-16 09:06:35.280707,1,0.977
TOP,'Sinners' star Michael B. Jordan gets first Oscar win for best actor in competitive category - NBC News,NBC News,https://news.google.com/rss/articles/CBMiqwFBVV95cUxNSGVGb2xmTzl2a0lBSFdZb0RRYmZnZGI1eF9pdUtVWHFhWkc0OUFXM0JYWGRuVWxDN01vS19CdzFZanlHdDczUWF2eTl0WUZ3elNzM0I5ZmpEV1FVX0lVQXpabkJWMkFJVWZ5WmpiNnU1U2IxX0RrUXJUTlRKbS1RSzcwQzQ4UjdLZVJaM1F2X1E1N2tUNklsQ09wbVJ4cXVEcXVsRVUzNHE3bUk?oc=5,24,0.977,2026-03-16 09:06:34.898365,1,0.977
SCIENCE,What Earth’s longest-lived animals can teach us about aging better - The Washington Post,The Washington Post,https://news.google.com/rss/articles/CBMiiAFBVV95cUxNYVdIQTc4SUVWM0hadjNqY2VPMFc0RFNkSVZxYmN2MUlaYXJoTmROaTBXZkEza2JEbk02Ulp5YzFranVXR0ZBTWwybnptMW5aSkFEU2p3c183MjU2OTlQYU9QYU1PM2lRRU5NcmVhMGR3bWNWQjRzenZXLTl0S0EyWXY0M3JVcVNC?oc=5,24,0.977,2026-03-16 09:06:39.010600,1,0.977
TECHNOLOGY,Breaking: First One UI 9 build is here for the Galaxy S26 Ultra - SamMobile,SamMobile,https://news.google.com/rss/articles/CBMie0FVX3lxTE13WldrdHlqVGc5eUQxNUI3ckh2UlA1YmxEREdMOWhTMDR0dGEtZ09vbVhBR3BVa1pYM0c2eXEtbkFSOERwV3hCNmRyOWNwVWhxN01Ib0haTC04V2JFbzdySnBHeEhpb1dFOVJyMGpvSXllaDVMWHdKZUx2dw?oc=5,24,0.977,2026-03-16 09:06:36.297030,1,0.977
ARTS,LACMA’s Soaring New Gallery Was Designed to Give You a Fresh Look at Art History - Robb Report,Robb Report,https://news.google.com/rss/articles/CBMikgFBVV95cUxPeUFWZXQ1MmtkRkYtYUVzWi1nRVQ4b1p3X0NraTBUcmNUenQxOTZCZ2ZMaVpXZjc3WFk0Y2syOW5qM2lVYnlRSG8yY3lRWUtiTTBIbUx5SExVaTBvazA4bUlWM215X2xybjZUd0dPM3RTTmVGMTJxVklodmxYN1NINldyNU9KNVFEbmtmZk1Fb2wyQQ?oc=5,24,0.977,2026-03-16 09:06:37.439526,1,0.977
WORLD,Trump and Starmer discuss the reopening of Strait of Hormuz - Euronews.com,Euronews.com,https://news.google.com/rss/articles/CBMixAFBVV95cUxOQlZQM2NmZUVXaUZGbFdwRXBDT3RJaTNFVEFEZFNwbUgybE1GUkIwWE1VcmhUQ0JIWDFQQmF0ajZZbVBRMTZxZW1xemM3V0hrRHpmS2ZVaWFHUndieWM1Yk9DZzlIQWJBVERfYnRhYVF0RHl3OW9QTUdiNDI0b3lFSnBDcnA4Q3hsNEpLZVVkaVgwWENFOVUzUVlBeUhLbzFFejZyTDF1Y2F4Y1BSVWdQQkVvb0dhYXRrc2pZQ1dtLVVvRTJn?oc=5,24,0.977,2026-03-16 09:06:35.590673,1,0.977
TECHNOLOGY,"Steam Drops 10 New Free Games This Weekend, All Yours - GAMINGbible",GAMINGbible,https://news.google.com/rss/articles/CBMilwFBVV95cUxOVFdvNkVPMGNYVThYUmg3dWw4YktlcGhQWXVrckROX2pvdTVfRTZoZFJpV2ZiZWs1TUtwam9yUFpJZEJVM3k1dkpkLTdDUDB3WWstZFRpWEFaWS1Yb1htbGQ0VFpqUDRNMWpPOEg1eXB6aDFRNnhyN2lmTDRHRVQyeXBaVUlQeklTXzllaFF6VkZqSm1EZWg4?oc=5,25,0.976,2026-03-16 09:06:36.297034,1,0.976
SCIENCE,Earth-size exoplanet with a one-year orbit is the best candidate for life astronomers have found to date - Earth.com,Earth.com,https://news.google.com/rss/articles/CBMiqgFBVV95cUxPNU9BTkZTdjh4VjFkN2dreWdOV3QwaVp6U1JqMkZ3TG1lcTIxTzJ2ODBqU2FJMDRhNUxMRC1JNkdoVjFQQnZ1SDVUZ2hfS2E1RnFITXNUUVhwdkhnd3RoNzkwcEZMV3RCMy1xWjdEdUt4X29TaEJ5OVBiQ2tzRzE3WlUzcEx5VngtZkNVQ3RtSmhMQTRDTnhLN09MOFp4dDc2cDBYTXF6Q0hsQQ?oc=5,25,0.976,2026-03-16 09:06:39.010604,1,0.976
TOP,"Javier Bardem Declares ‘No to War and Free Palestine’ at the Oscars, Earns Huge Round of Applause - Variety",Variety,https://news.google.com/rss/articles/CBMijAFBVV95cUxOM0Fpb1B4TlhkWE1JWWdkOU8xMVJrWjlMVU1TLWZFLUxyWHhqWEVTdGJwZC1vWnhaTFp1MFkzWGpjSlF5TE01ekl3TDY1T2xMNDdwLVhYdVViVGRFSDlDN3hiUkxMZmxaeml3TGJ4dFBFN3l1Y25NUjkwWGFFSXhyTVUwNW53cUVjMlNYdg?oc=5,25,0.976,2026-03-16 09:06:34.898369,1,0.976
ARTS,"Rendering Revealed For 129 East 28th Street in Kips Bay, Manhattan - New York YIMBY",New York YIMBY,https://news.google.com/rss/articles/CBMipgFBVV95cUxQandHWHNUdVlPcF9Wek05WnVFOXYwYTE2MGJ5TS00WmFOa1U5a2pzT1EyclVPNTlNOEtfaHlHanEwY1Rpb3ZrRk1tU094TVJZWFRiaUUzUGlpbXNHNEJQY2tBaEtSc0FzMngtanVrbUR4RENhdUM3UE1IcFBmdmdyTVZibDBuZUh2QXhvTUJFd0ZOb2hudHlJWjJ0RTJzZlhFZVgycjFB?oc=5,25,0.976,2026-03-16 09:06:37.439529,1,0.976
WORLD,'Only the MEU can conduct this operation’: Expert explains importance of Marine Expeditionary Unit - The Jerusalem Post,The Jerusalem Post,https://news.google.com/rss/articles/CBMiakFVX3lxTE56dkFremc4dFdRbk9rY1Q5a3dlUHM3dk1Wd2tyRmstUFhsbENyc1VubzFCZjlJWTgwd0M5Y0g3VlNPajZ3U3JMMEpuTGQwTTRNLVBVVlpWM0l1MXZrVEJhRGJlVjVzQVVyTlE?oc=5,25,0.976,2026-03-16 09:06:35.590677,1,0.976
BUSINESS,Meta to Spend Up to $27 Billion on Nebius AI Infrastructure - Bloomberg.com,Bloomberg.com,https://news.google.com/rss/articles/CBMitAFBVV95cUxNZkRHb3l3WHN3M3I3NmJtZ1BWZjFDQ2tDTVl5VTM2V3dvTEFQZXZTX3l3bmVxaWlQM2twVFZQWmhUeUUzMnBaMDZoYlEyazExdWlackVyRHZ6QmxRdGItb20ySC1JcGhwa2RBZW9CajI4dWJ4ZlYxZWlNRjZXT3ZERzRmcWY5UDRmN2pSRDQ1LXJnWXptUWVlS2VRNF95Z3JCOS1vQmJ1MWFBRXQ2b1gxQUFxZmQ?oc=5,25,0.976,2026-03-16 09:06:35.280711,1,0.976
TECHNOLOGY,"Windows 11 KB5079473 is not causing BSODs or an inaccessible C: drive and app failures, says Microsoft - Windows Latest",Windows Latest,https://news.google.com/rss/articles/CBMi2gFBVV95cUxQaHRKOEdDWlhjUmYwWkNIVXVHVk1jQm9CNzZjWnZjWlBVajEyc0FYNlA4ekR2WlpmalNKR2lMX0MtTFNzdUtEcGFTcEZ6SU5KTjJ6UEV0ckhLMmhFRFlTNFVCZWJORDBWcjktaU0yczBpSnhJempBOWpLUkR0RDBUTkxfeEh2RGc3U3ZUWHVyMkNfQThrZjJMbXI5VGFuZ1Q4UE1HRFdjaVdaWkpDTXJhZkNnZXlLMFpDVGl5bHVoVlpROFZaWEwwRE1ScUNyVXJpVWlZWEQ3NXY1QQ?oc=5,26,0.975,2026-03-16 09:06:36.297039,1,0.975
SCIENCE,Workers Unearthed a Monstrous 3-Meter-Long Creature Under a Construction Site - The Daily Galaxy,The Daily Galaxy,https://news.google.com/rss/articles/CBMifEFVX3lxTE1jVXBiUlYzNTlKM215SkY0cmppUGhkcE1GS1FEcHkxRzM5Q0hwMHFGSlU4X3ByalVtMWdBZE1hQlVRRElRdV9KZ3Z4ZVFNOHRZNk9mS1c5TFNoYmNuVmZHSTl2M3hZRURLQnhCY011VDJjQm5kTWxnNC1iMFo?oc=5,26,0.975,2026-03-16 09:06:39.010607,1,0.975
ARTS,"Edward Keegan: Stanley Tigerman’s last book preserves traces of the architect, but his legacy is in peril - Chicago Tribune",Chicago Tribune,https://news.google.com/rss/articles/CBMijgFBVV95cUxNeGNocnF2ak44b2RsU1VxZUtYaUhHVXBUdnRJV2F3eFdxeUdZSFN0c050aVRjdkJ4bHVIOS1MQ3dYS3RpVTRtc25PbFBxdDUtdC02RDdYR0trTVRfdC1hZGY4Tms4NXpSbm9TSW80WDVTUTNvQlRETzFYYmo1YWNiUTN0TFE4ZmthTTA1TkZ3?oc=5,26,0.975,2026-03-16 09:06:37.439533,1,0.975
BUSINESS,"As parents clamor for a treatment touted for autism, doctors hesitate to prescribe it - NPR",NPR,https://news.google.com/rss/articles/CBMilAFBVV95cUxQdHVhTUhSZ0RhQnh5WXliVzVRdnBiTUpoV0d6U2NwNEtUZjZpYmdxSllabDBNLWZyeE9sb3ZlUnUxM0pLbXlkOW1PY0hjVzNBNzYyN0NHSUkzckZwMmRIanNMTlQ2SE9wc1J6aVdyby1oTmlsemUwYjFtT1ZadXRkVV9xUWFQRXVxNDdPQ2U3TEZVdnRC?oc=5,26,0.975,2026-03-16 09:06:35.280714,1,0.975
WORLD,The Iran war may be about to escalate - The Economist,The Economist,https://news.google.com/rss/articles/CBMingFBVV95cUxNMVFmdlhodDRBbWhYTFVwNnNaejEtNVJ2RWl0NV96MDBrUGM0RDNHd2dJekg2UWNpVVk1ZUxycVQtRWNEUUViOWpwTjdUUnFwUDQtbmN4NkZDMjZXZF9TUXpMX3VHakl1bUFjVF9JMjdad2xSS3VwTktpaExLTk1lU3A0ekxjWG9kM2RzaTA4RnRnNmF3M0ktdXZzQVNKdw?oc=5,26,0.975,2026-03-16 09:06:35.590681,1,0.975
SCIENCE,"Scientists Spot Two Planets That Collided, Resulting in Carnage That Will Send Prickles Through Your Scalp - Futurism",Futurism,https://news.google.com/rss/articles/CBMiZkFVX3lxTE1sRU9EWWE3S3lzY3AxTENnX0dGckh3OGk0dnRHRWJYYmpsWTEyejdQWFJOdzVfbWJFcEJ1dmRiQllOWl9YMDhxWFJwUngwLVFFNWVuRmM2ZjBYNHRFRzlGN1o3bnQzUQ?oc=5,27,0.974,2026-03-16 09:06:39.010611,1,0.974
BUSINESS,Honda is killing its EVs — and any chance of competing in the future - TechCrunch,TechCrunch,https://news.google.com/rss/articles/CBMiowFBVV95cUxQZF9KZHJXRFhsLUdReDJtOElhSmNKdTNlUFphbTRYVWh4RnI2Q3JvVTZUblRCYTBPcGlrZjFKMXhrZlo3VzUySDNSeVJzc3NJZWtzVC1fOUxrU291X0x3bXpDVncyTW5JNkxGWXBJbk44QkMzZGVpNDRTSTVCalpPSkQ1NmZiaWlZc09DRGNnODEzZ29lQlRCWk94WWFsOVpSU0VR?oc=5,27,0.974,2026-03-16 09:06:35.280718,1,0.974
